E (keV)   Counts
2550	7
2560	7
2570	8
2580	7
2590	7
2600	7
2610	7
2620	6
2630	7
2640	6
2650	7
2660	6
2670	6
2680	7
2690	6
2700	6
2710	6
2720	5
2730	6
2740	5
2750	5
2760	5
2770	5
2780	4
2790	5
2800	6
2810	6
2820	6
2830	7
2840	7
2850	9
2860	10
2870	11
2880	10
2890	10
2900	8
2910	7
2920	6
2930	5
2940	5
2950	5
2960	4
2970	5
2980	5
2990	6
3000	6
3010	6
3020	7
3030	7
3040	6
3050	6
3060	6
3070	6
3080	6
3090	6
3100	6
3110	5
3120	5
3130	5
3140	5
3150	4
3160	4
3170	4
3180	3
3190	3
3200	3
3210	3
3220	4
3230	4
3240	3
3250	4
3260	4
3270	4
3280	4
3290	4
3300	4
3310	4
3320	4
3330	5
3340	4
3350	4
3360	4
3370	4
3380	4
3390	4
3400	4
3410	4
3420	4
3430	4
3440	4
3450	4
3460	4
3470	4
3480	4
3490	4
3500	4
3510	3
3520	4
3530	4
3540	4
3550	4
3560	4
3570	5
3580	5
3590	5
3600	5
3610	5
3620	5
3630	4
3640	4
3650	4
3660	3
3670	4
3680	3
3690	3
3700	3
3710	3
3720	3
3730	3
3740	4
3750	3
3760	4
3770	3
3780	3
3790	3
3800	3
3810	3
3820	3
3830	3
3840	3
3850	3
3860	4
3870	3
3880	3
3890	3
3900	3
3910	3
3920	3
3930	3
3940	3
3950	3
3960	4
3970	4
3980	4
3990	4
4000	4
4010	4
4020	4
4030	4
4040	4
4050	4
4060	4
4070	4
4080	4
4090	4
4100	4
4110	4
4120	4
4130	3
4140	3
4150	4
4160	3
4170	3
4180	3
4190	3
4200	3
4210	3
4220	3
4230	3
4240	3
4250	3
4260	3
4270	3
4280	3
4290	3
4300	3
4310	3
4320	3
4330	3
4340	3
4350	3
4360	3
4370	3
4380	3
4390	3
4400	3
4410	4
4420	4
4430	4
4440	5
4450	4
4460	4
4470	5
4480	4
4490	4
4500	4
4510	4
4520	4
4530	4
4540	4
4550	4
4560	4
4570	4
4580	3
4590	3
4600	3
4610	3
4620	3
4630	3
4640	4
4650	3
4660	3
4670	3
4680	3
4690	4
4700	4
4710	3
4720	4
4730	3
4740	3
4750	4
4760	4
4770	4
4780	3
4790	4
4800	4
4810	3
4820	3
4830	3
4840	3
4850	3
4860	3
4870	3
4880	3
4890	3
4900	3
4910	4
4920	3
4930	4
4940	4
4950	4
4960	5
4970	5
4980	5
4990	6
5000	5
5010	5
5020	5
5030	5
5040	4
5050	4
5060	4
5070	4
5080	4
5090	4
5100	4
5110	5
5120	5
5130	5
5140	4
5150	4
5160	5
5170	4
5180	5
5190	5
5200	5
5210	5
5220	5
5230	5
5240	5
5250	4
5260	5
5270	5
5280	4
5290	4
5300	5
5310	4
5320	4
5330	4
5340	4
5350	4
5360	4
5370	4
5380	4
5390	4
5400	4
5410	4
5420	4
5430	4
5440	4
5450	4
5460	4
5470	4
5480	4
5490	4
5500	4
5510	4
5520	4
5530	5
5540	5
5550	5
5560	6
5570	7
5580	7
5590	8
5600	9
5610	8
5620	8
5630	8
5640	8
5650	7
5660	7
5670	7
5680	6
5690	6
5700	6
5710	6
5720	6
5730	6
5740	5
5750	5
5760	5
5770	4
5780	5
5790	5
5800	4
5810	4
5820	4
5830	4
5840	4
5850	4
5860	4
5870	4
5880	4
5890	4
5900	4
5910	3
5920	4
5930	3
5940	3
5950	3
5960	3
5970	3
5980	3
5990	3
6000	3
6010	3
6020	3
6030	3
6040	4
6050	4
6060	5
6070	6
6080	7
6090	8
6100	9
6110	10
6120	10
6130	10
6140	10
6150	9
6160	8
6170	8
6180	6
6190	6
6200	5
6210	4
6220	3
6230	3
6240	3
6250	3
6260	3
6270	3
6280	3
6290	2
6300	3
6310	2
6320	2
6330	2
6340	2
6350	3
6360	2
6370	3
6380	3
6390	3
6400	3
6410	3
6420	3
6430	3
6440	2
6450	3
6460	3
6470	3
6480	2
6490	2
6500	2
6510	2
6520	2
6530	2
6540	3
6550	3
6560	3
6570	3
6580	4
6590	4
6600	5
6610	5
6620	5
6630	5
6640	5
6650	5
6660	4
6670	4
6680	4
6690	3
6700	3
6710	2
6720	2
6730	2
6740	2
6750	2
6760	2
6770	2
6780	2
6790	2
6800	2
6810	2
6820	2
6830	2
6840	2
6850	2
6860	3
6870	3
6880	3
6890	3
6900	3
6910	3
6920	4
6930	4
6940	3
6950	3
6960	3
6970	3
6980	3
6990	3
7000	3
7010	3
7020	2
7030	2
7040	2
7050	2
7060	2
7070	2
7080	2
7090	2
7100	2
7110	1
7120	2
7130	1
7140	1
7150	1
7160	1
7170	1
7180	1
7190	1
7200	2
7210	2
7220	2
7230	2
7240	2
7250	2
7260	2
7270	2
7280	3
7290	2
7300	3
7310	2
7320	3
7330	3
7340	3
7350	3
7360	3
7370	3
7380	3
7390	3
7400	3
7410	3
7420	3
7430	3
7440	3
7450	3
7460	2
7470	2
7480	2
7490	2
7500	2
7510	1
7520	1
7530	1
7540	1
7550	1
7560	1
7570	1
7580	1
7590	1
7600	1
7610	1
7620	1
7630	1E-10
7640	1
7650	1E-10
7660	1E-10
7670	1
7680	1
7690	1
7700	1
7710	1
7720	1
7730	1
7740	1
7750	1
7760	1
7770	1
7780	2
7790	2
7800	2
7810	2
7820	2
7830	2
7840	2
7850	1
7860	1
7870	1
7880	1
7890	1
7900	1
7910	1
7920	1E-10
7930	1E-10
7940	1E-10
7950	1E-10
7960	1E-10
7970	1E-10
7980	1E-10
7990	1E-10
8000	1E-10
8010	1E-10
8020	1
8030	1
8040	1
8050	1
8060	1
8070	1
8080	1
8090	1
8100	1
8110	1
8120	1
8130	1
8140	1E-10
8150	1E-10
8160	1E-10
8170	1E-10
8180	1E-10
8190	1E-10
8200	1E-10
8210	1E-10
8220	1E-10
8230	1E-10
8240	1E-10
8250	1E-10
8260	1E-10
8270	1E-10
8280	1E-10
8290	1E-10
8300	1E-10
8310	1E-10
8320	1E-10
8330	1E-10
8340	1E-10
8350	1E-10
8360	1E-10
8370	1E-10
8380	1E-10
8390	1E-10
8400	1E-10
8410	1E-10
8420	1E-10
8430	1E-10
8440	1E-10
8450	1E-10
8460	1E-10
8470	1E-10
8480	1E-10
8490	1E-10
8500	1E-10
8510	1E-10
8520	1E-10
8530	1E-10
8540	1E-10
8550	1E-10
8560	1E-10
8570	1E-10
8580	1
8590	1E-10
8600	1E-10
8610	1E-10
8620	1E-10
8630	1E-10
8640	1E-10
8650	1E-10
8660	1E-10
8670	1E-10
8680	1E-10
8690	1E-10
8700	1E-10
8710	1E-10
8720	1E-10
8730	1E-10
8740	1E-10
8750	1E-10
8760	1E-10
8770	1E-10
8780	1E-10
8790	1E-10
8800	1E-10
8810	1E-10
8820	1E-10
8830	1E-10
8840	1E-10
8850	1E-10
8860	1E-10
8870	1E-10
8880	1E-10
8890	1E-10
8900	1E-10
8910	1E-10
8920	1E-10
8930	1E-10
8940	1E-10
8950	1E-10
8960	1E-10
8970	1E-10
8980	1E-10
8990	1E-10
9000	1E-10
9010	1E-10
9020	1E-10
9030	1E-10
9040	1E-10
9050	1E-10
9060	1E-10
9070	1E-10
9080	1E-10
9090	1E-10
9100	1E-10
9110	1E-10
9120	1E-10
9130	1E-10
9140	1E-10
9150	1E-10
9160	1E-10
9170	1E-10
9180	1E-10
9190	1E-10
9200	1E-10
9210	1E-10
9220	1E-10
9230	1E-10
9240	1E-10
9250	1E-10
9260	1E-10
9270	1E-10
9280	1E-10
9290	1E-10
9300	1E-10
9310	1E-10
9320	1E-10
9330	1E-10
9340	1E-10
9350	1E-10
9360	1E-10
9370	1E-10
9380	1E-10
9390	1E-10
9400	1E-10
9410	1E-10
9420	1E-10
9430	1E-10
9440	1E-10
9450	1E-10
9460	1E-10
9470	1E-10
9480	1E-10
9490	1E-10
9500	1E-10
9510	1E-10
9520	1E-10
9530	1E-10
9540	1E-10
9550	1E-10
9560	1E-10
9570	1E-10
9580	1E-10
9590	1E-10
9600	1E-10
9610	1E-10
9620	1E-10
9630	1E-10
9640	1E-10
9650	1E-10
9660	1E-10
9670	1E-10
9680	1E-10
9690	1E-10
9700	1E-10
9710	1E-10
9720	1E-10
9730	1E-10
9740	1E-10
9750	1E-10
9760	1E-10
9770	1E-10
9780	1E-10
9790	1E-10
9800	1E-10
9810	1E-10
9820	1E-10
9830	1E-10
9840	1E-10
9850	1E-10
9860	1E-10
9870	1E-10
9880	1E-10
9890	1E-10
9900	1E-10
9910	1E-10
9920	1E-10
9930	1E-10
9940	1E-10
9950	1E-10
9960	1E-10
9970	1E-10
9980	1E-10
9990	1E-10
10000	1E-10
10010	1E-10
10020	1E-10
10030	1E-10
10040	1E-10
10050	1E-10
10060	1E-10
10070	1E-10
10080	1E-10
10090	1E-10
10100	1E-10
10110	1E-10
10120	1E-10
10130	1E-10
10140	1E-10
10150	1E-10
10160	1E-10
10170	1E-10
10180	1E-10
10190	1E-10
10200	1E-10
10210	1E-10
10220	1E-10
10230	1E-10
10240	1E-10
10250	1E-10
10260	1E-10
10270	1E-10
10280	1E-10
10290	1E-10
10300	1E-10
10310	1E-10
10320	1E-10
10330	1E-10
10340	1E-10
10350	1E-10
10360	1E-10
10370	1E-10
10380	1E-10
10390	1E-10
10400	1E-10
10410	1E-10
10420	1E-10
10430	1E-10
10440	1E-10
10450	1E-10
10460	1E-10
10470	1E-10
10480	1E-10
10490	1E-10
10500	1E-10
10510	1E-10
10520	1E-10
10530	1E-10
10540	1E-10
10550	1E-10
10560	1E-10
10570	1E-10
10580	1E-10
10590	1E-10
10600	1E-10
10610	1E-10
10620	1E-10
10630	1E-10
10640	1E-10
10650	1E-10
10660	1E-10
10670	1E-10
10680	1E-10
10690	1E-10
10700	1E-10
10710	1E-10
10720	1E-10
10730	1E-10
10740	1E-10
10750	1E-10
10760	1E-10
10770	1E-10
10780	1E-10
10790	1E-10
10800	1E-10
10810	1E-10
10820	1E-10
10830	1E-10
10840	1E-10
10850	1E-10
10860	1E-10
10870	1E-10
10880	1E-10
10890	1E-10
10900	1E-10
10910	1E-10
10920	1E-10
10930	1E-10
10940	1E-10
10950	1E-10
10960	1E-10
10970	1E-10
10980	1E-10
10990	1E-10
11000	1E-10
