E (keV)   Counts
0	25558
10	26006
20	440
30	420
40	406
50	392
60	374
70	359
80	344
90	331
100	327
110	456
120	621
130	689
140	745
150	785
160	844
170	928
180	977
190	1016
200	1021
210	1016
220	1047
230	1066
240	1052
250	1007
260	966
270	936
280	893
290	866
300	832
310	774
320	732
330	729
340	719
350	662
360	594
370	582
380	601
390	601
400	571
410	531
420	504
430	473
440	454
450	454
460	457
470	456
480	431
490	395
500	396
510	568
520	997
530	964
540	500
550	310
560	284
570	279
580	277
590	282
600	280
610	277
620	270
630	258
640	253
650	248
660	241
670	231
680	228
690	230
700	229
710	218
720	212
730	212
740	205
750	197
760	192
770	194
780	206
790	227
800	225
810	201
820	186
830	180
840	174
850	166
860	159
870	161
880	165
890	166
900	162
910	156
920	155
930	154
940	149
950	149
960	150
970	152
980	153
990	152
1000	152
1010	147
1020	139
1030	133
1040	130
1050	127
1060	123
1070	123
1080	126
1090	127
1100	126
1110	124
1120	123
1130	124
1140	127
1150	136
1160	150
1170	163
1180	162
1190	153
1200	148
1210	150
1220	144
1230	132
1240	124
1250	120
1260	118
1270	116
1280	113
1290	109
1300	107
1310	106
1320	105
1330	106
1340	108
1350	111
1360	114
1370	116
1380	117
1390	115
1400	113
1410	112
1420	112
1430	114
1440	115
1450	116
1460	116
1470	115
1480	113
1490	112
1500	112
1510	110
1520	109
1530	106
1540	103
1550	102
1560	102
1570	103
1580	104
1590	105
1600	106
1610	109
1620	111
1630	110
1640	108
1650	105
1660	103
1670	102
1680	105
1690	116
1700	140
1710	169
1720	191
1730	189
1740	166
1750	137
1760	119
1770	111
1780	108
1790	107
1800	106
1810	105
1820	106
1830	107
1840	107
1850	107
1860	107
1870	107
1880	107
1890	108
1900	109
1910	109
1920	110
1930	114
1940	120
1950	129
1960	133
1970	130
1980	119
1990	104
2000	90
2010	79
2020	72
2030	66
2040	62
2050	57
2060	52
2070	47
2080	43
2090	40
2100	37
2110	35
2120	33
2130	32
2140	30
2150	29
2160	30
2170	34
2180	52
2190	104
2200	217
2210	403
2220	620
2230	768
2240	767
2250	612
2260	390
2270	202
2280	87
2290	34
2300	15
2310	10
2320	9
2330	9
2340	9
2350	9
2360	9
2370	9
2380	9
2390	8
2400	8
2410	8
2420	8
2430	8
2440	8
2450	8
2460	8
2470	8
2480	8
2490	8
2500	8
2510	8
2520	8
2530	7
2540	7
2550	8
2560	8
2570	8
2580	8
2590	7
2600	7
2610	7
2620	7
2630	7
2640	7
2650	7
2660	7
2670	8
2680	8
2690	8
2700	7
2710	7
2720	6
2730	6
2740	6
2750	6
2760	6
2770	6
2780	6
2790	6
2800	6
2810	6
2820	6
2830	7
2840	8
2850	9
2860	10
2870	11
2880	11
2890	10
2900	9
2910	7
2920	6
2930	6
2940	6
2950	5
2960	6
2970	6
2980	7
2990	6
3000	7
3010	7
3020	7
3030	7
3040	7
3050	8
3060	8
3070	8
3080	8
3090	8
3100	7
3110	6
3120	6
3130	5
3140	5
3150	4
3160	4
3170	4
3180	4
3190	4
3200	4
3210	4
3220	4
3230	4
3240	4
3250	4
3260	4
3270	5
3280	5
3290	5
3300	5
3310	5
3320	5
3330	5
3340	5
3350	5
3360	5
3370	5
3380	5
3390	5
3400	5
3410	5
3420	5
3430	5
3440	5
3450	5
3460	5
3470	5
3480	5
3490	5
3500	5
3510	5
3520	5
3530	5
3540	5
3550	5
3560	5
3570	5
3580	5
3590	5
3600	5
3610	5
3620	5
3630	4
3640	4
3650	4
3660	4
3670	4
3680	4
3690	4
3700	4
3710	4
3720	4
3730	4
3740	4
3750	4
3760	4
3770	4
3780	4
3790	4
3800	4
3810	4
3820	4
3830	4
3840	4
3850	4
3860	4
3870	4
3880	4
3890	3
3900	3
3910	4
3920	4
3930	4
3940	4
3950	4
3960	5
3970	5
3980	5
3990	5
4000	5
4010	5
4020	5
4030	5
4040	5
4050	4
4060	4
4070	4
4080	4
4090	4
4100	4
4110	4
4120	4
4130	4
4140	3
4150	3
4160	3
4170	3
4180	3
4190	3
4200	3
4210	3
4220	3
4230	3
4240	3
4250	4
4260	4
4270	4
4280	4
4290	4
4300	4
4310	4
4320	3
4330	3
4340	3
4350	3
4360	3
4370	3
4380	3
4390	3
4400	4
4410	4
4420	4
4430	4
4440	5
4450	5
4460	5
4470	5
4480	5
4490	5
4500	5
4510	5
4520	4
4530	4
4540	4
4550	4
4560	4
4570	4
4580	4
4590	4
4600	4
4610	4
4620	4
4630	4
4640	4
4650	4
4660	4
4670	4
4680	4
4690	4
4700	4
4710	4
4720	4
4730	4
4740	4
4750	4
4760	4
4770	4
4780	4
4790	4
4800	4
4810	3
4820	3
4830	3
4840	3
4850	3
4860	3
4870	3
4880	3
4890	4
4900	4
4910	4
4920	4
4930	5
4940	5
4950	5
4960	6
4970	6
4980	6
4990	6
5000	6
5010	6
5020	5
5030	5
5040	5
5050	5
5060	5
5070	5
5080	5
5090	5
5100	5
5110	5
5120	5
5130	5
5140	5
5150	5
5160	5
5170	5
5180	5
5190	6
5200	6
5210	6
5220	6
5230	6
5240	6
5250	6
5260	5
5270	5
5280	5
5290	5
5300	5
5310	5
5320	5
5330	5
5340	4
5350	5
5360	5
5370	4
5380	4
5390	5
5400	5
5410	5
5420	5
5430	5
5440	4
5450	4
5460	5
5470	5
5480	5
5490	5
5500	5
5510	5
5520	5
5530	5
5540	6
5550	6
5560	7
5570	8
5580	9
5590	9
5600	10
5610	10
5620	10
5630	10
5640	9
5650	9
5660	8
5670	8
5680	7
5690	7
5700	7
5710	7
5720	7
5730	7
5740	6
5750	6
