E (keV)   Counts
5710	35
5720	34
5730	33
5740	31
5750	32
5760	29
5770	30
5780	27
5790	27
5800	25
5810	25
5820	22
5830	22
5840	21
5850	20
5860	21
5870	22
5880	21
5890	20
5900	21
5910	20
5920	19
5930	18
5940	18
5950	17
5960	17
5970	15
5980	15
5990	16
6000	15
6010	15
6020	16
6030	18
6040	23
6050	26
6060	31
6070	37
6080	42
6090	47
6100	53
6110	55
6120	57
6130	56
6140	53
6150	51
6160	45
6170	43
6180	34
6190	30
6200	25
6210	21
6220	19
6230	17
6240	16
6250	14
6260	14
6270	15
6280	13
6290	13
6300	14
6310	13
6320	14
6330	13
6340	14
6350	14
6360	14
6370	14
6380	15
6390	15
6400	15
6410	16
6420	16
6430	16
6440	15
6450	15
6460	14
6470	15
6480	15
6490	14
6500	15
6510	14
6520	13
6530	13
6540	16
6550	16
6560	17
6570	18
6580	20
6590	21
6600	24
6610	24
6620	25
6630	26
6640	24
6650	24
6660	22
6670	21
6680	18
6690	17
6700	15
6710	15
6720	12
6730	12
6740	12
6750	11
6760	11
6770	10
6780	9
6790	10
6800	10
6810	11
6820	11
6830	12
6840	12
6850	14
6860	15
6870	16
6880	17
6890	18
6900	18
6910	20
6920	20
6930	21
6940	22
6950	21
6960	20
6970	18
6980	18
6990	17
7000	16
7010	15
7020	14
7030	12
7040	12
7050	11
7060	11
7070	11
7080	10
7090	9
7100	9
7110	9
7120	9
7130	9
7140	8
7150	8
7160	7
7170	8
7180	8
7190	7
7200	9
7210	9
7220	9
7230	10
7240	10
7250	12
7260	12
7270	12
7280	12
7290	13
7300	13
7310	14
7320	14
7330	13
7340	14
7350	15
7360	15
7370	15
7380	16
7390	15
7400	17
7410	16
7420	17
7430	16
7440	15
7450	16
7460	14
7470	13
7480	11
7490	10
7500	9
7510	9
7520	8
7530	7
7540	6
7550	5
7560	5
7570	5
7580	4
7590	4
7600	4
7610	4
7620	3
7630	4
7640	3
7650	3
7660	3
7670	3
7680	3
7690	3
7700	3
7710	4
7720	4
7730	5
7740	5
7750	6
7760	7
7770	9
7780	10
7790	10
7800	9
7810	10
7820	9
7830	9
7840	8
7850	7
7860	6
7870	5
7880	6
7890	4
7900	3
7910	3
7920	2
7930	2
7940	2
7950	1
7960	2
7970	2
7980	2
7990	2
8000	2
8010	3
8020	2
8030	3
8040	3
8050	4
8060	3
